00000087, VoltageBusHV, 0.0
00000087, VoltageCellMax, 0.0
00000087, VoltageCellMin, 0.0
00000087, CurrentBusHV, 0.0
00000089, VoltageBusHV, 12.15
00000089, VoltageCellMax, 0.0017000000000000001
00000089, VoltageCellMin, 5.3402
00000089, CurrentBusHV, 1.9000000000000001
000000A7, AMS_PackVoltage, 0.0
000000A7, AdjustedVoltageCellMuxSelect, 2
000000A7, AdjustedVoltageCell07, 0.0
000000A7, AdjustedVoltageCell08, 0.0
000000A7, AdjustedVoltageCell09, 0.0
000000A7, VCU_wheelSpeed_RL, 0.0
000000A7, VCU_wheelSpeed_RR, 0.0
000000A7, TempChannelMuxSelect, 2
000000A7, TempChannel07, 0.0
000000A7, TempChannel08, 0.0
000000A7, TempChannel09, 0.0
000000A7, RLSpeedKPH, 0.0
000000A7, RRSpeedKPH, 0.0
000000A7, FLSpeedKPH, 0.0
000000A7, FRSpeedKPH, 0.0
000000A7, TCTorqueMax, 3.392
000000A7, TCLeftSlip, -0.999
000000A7, TCRightSlip, -0.999
000000A7, TCTorqueAdjustment, 0.0
000000A7, TCTorqueMax, 0.256
000000A7, TCLeftSlip, 0.006
000000A7, TCRightSlip, 0.0
000000A7, TCTorqueAdjustment, 0.0
000000D9, TCTorqueMax, 0.263
000000D9, TCLeftSlip, 0.0
000000D9, TCRightSlip, 0.0
000000D9, TCTorqueAdjustment, 0.0
000000D9, VCU_wheelSpeed_RL, 0.0
000000D9, VCU_wheelSpeed_RR, 0.0
000000D9, RLSpeedKPH, 0.0
000000D9, RRSpeedKPH, 0.0
000000D9, FLSpeedKPH, 0.0
000000D9, FRSpeedKPH, 0.0
000000D9, TCTorqueMax, 3.392
000000D9, TCLeftSlip, -0.999
000000D9, TCRightSlip, -0.999
000000D9, TCTorqueAdjustment, 0.0
000000D9, TCTorqueMax, 0.512
000000D9, TCLeftSlip, 0.006
000000D9, TCRightSlip, 0.0
000000D9, TCTorqueAdjustment, 0.0
000000D9, VoltageCellMuxSelect, 3
000000D9, VoltageCell10, 3.5
000000D9, VoltageCell11, 3.5
000000D9, VoltageCell12, 3.5
000000DB, AdjustedVoltageCellMuxSelect, 3
000000DB, AdjustedVoltageCell10, 0.0
000000DB, AdjustedVoltageCell11, 0.0
000000DB, AdjustedVoltageCell12, 0.0
000000DB, TempChannelMuxSelect, 3
000000DB, TempChannel10, 0.0
000000DB, TempChannel11, 0.0
000000DB, TempChannel12, 0.0
000000DB, TempChannelMuxSelect, 0
000000DB, TempChannel01, -94.85
000000DB, TempChannel02, -100.0
000000DB, TempChannel03, -100.0
000000DB, TempChannelMuxSelect, 1
000000DB, TempChannel04, -74.39
000000DB, TempChannel05, -100.0
000000DB, TempChannel06, -100.0
000000DB, TempChannelMuxSelect, 2
000000DB, TempChannel07, -59.03
000000DB, TempChannel08, -100.0
000000DB, TempChannel09, -100.0
000000DB, TempChannelMuxSelect, 3
000000DB, TempChannel10, 10.090000000000003
000000DB, TempChannel11, -100.0
000000DB, TempChannel12, -100.0
000000DC, TempChannelMuxSelect, 7
000000DC, TempChannel22, -99.98
000000DC, TempChannel23, -100.0
000000DC, TempChannel24, -100.0
000000DC, VCU_wheelSpeed_RL, 0.0
000000DC, VCU_wheelSpeed_RR, 0.0
000000DC, RLSpeedKPH, 0.0
000000DC, RRSpeedKPH, 0.0
000000DC, FLSpeedKPH, 0.0
000000DC, FRSpeedKPH, 0.0
000000DC, TCTorqueMax, 3.392
000000DC, TCLeftSlip, -0.999
000000DC, TCRightSlip, -0.999
000000DC, TCTorqueAdjustment, 0.0
0000010B, TCTorqueMax, 1.024
0000010B, TCLeftSlip, 0.003
0000010B, TCRightSlip, 0.0
0000010B, TCTorqueAdjustment, 0.0
0000010B, TCTorqueMax, 0.775
0000010B, TCLeftSlip, 0.0
0000010B, TCRightSlip, 0.0
0000010B, TCTorqueAdjustment, 0.0
0000010B, VoltageCellMuxSelect, 4
0000010B, VoltageCell13, 3.6673
0000010B, VoltageCell14, 3.6670000000000003
0000010B, VoltageCell15, 3.6670000000000003
0000010B, VoltageCellMuxSelect, 0
0000010B, VoltageCell01, 0.07730000000000001
0000010B, VoltageCell02, 0.0
0000010B, VoltageCell03, 0.0
0000010B, VoltageBusHV, 0.01
0000010B, VoltageCellMax, 0.0
0000010B, VoltageCellMin, 0.0
0000010B, CurrentBusHV, 0.0
0000010C, AMS_PackVoltage, 0.0
0000010C, AdjustedVoltageCellMuxSelect, 4
0000010C, AdjustedVoltageCell13, 0.0
0000010C, AdjustedVoltageCell14, 0.0
0000010C, AdjustedVoltageCell15, 0.0
0000010D, TempChannelMuxSelect, 4
0000010D, TempChannel13, 0.0
0000010D, TempChannel14, 0.0
0000010D, TempChannel15, 0.0
0000010D, VCU_wheelSpeed_RL, 0.0
0000010D, VCU_wheelSpeed_RR, 0.0
0000010D, RLSpeedKPH, 0.0
0000010D, RRSpeedKPH, 0.0
0000010D, FLSpeedKPH, 0.0
0000010D, FRSpeedKPH, 0.0
0000010D, TCTorqueMax, 3.392
0000010D, TCLeftSlip, -0.999
0000010D, TCRightSlip, -0.999
0000010D, TCTorqueAdjustment, 0.0
0000010D, TCTorqueMax, 1.536
0000010D, TCLeftSlip, -0.012
0000010D, TCRightSlip, -0.003
0000010D, TCTorqueAdjustment, 0.0
0000010D, TCTorqueMax, 0.513
0000010D, TCLeftSlip, 0.06
0000010D, TCRightSlip, 0.0
0000010D, TCTorqueAdjustment, 0.0
0000010D, TCTorqueMax, 0.514
0000010D, TCLeftSlip, -0.042
0000010D, TCRightSlip, -0.003
0000010D, TCTorqueAdjustment, 0.0
0000010E, TCTorqueMax, 0.515
0000010E, TCLeftSlip, 0.135
0000010E, TCRightSlip, 0.0
