0.124, ThrottleAReading, 1605
0.124, ThrottleBReading, 2135
0.124, BrakeReading, 1400
0.124, ThrottleAPercent, 0.0
0.124, ThrottleBPercent, 0.0
0.169, ThrottleAReading, 1605
0.169, ThrottleBReading, 2135
0.169, BrakeReading, 1401
0.169, ThrottleAPercent, 0.0
0.169, ThrottleBPercent, 0.0
0.169, VCU_wheelSpeed_RL, 0.0
0.169, VCU_wheelSpeed_RR, 0.0
0.169, RLSpeedKPH, 0.0
0.169, RRSpeedKPH, 0.0
0.169, FLSpeedKPH, 0.0
0.169, FRSpeedKPH, 0.0
0.169, ThrottleAReading, 1605
0.169, ThrottleBReading, 2135
0.169, BrakeReading, 1401
0.169, ThrottleAPercent, 0.0
0.169, ThrottleBPercent, 0.0
0.169, TCTorqueMax, 3.392
0.169, TCLeftSlip, -0.999
0.169, TCRightSlip, -0.999
0.169, TCTorqueAdjustment, 0.0
0.169, ThrottleAReading, 1604
0.169, ThrottleBReading, 2135
0.169, BrakeReading, 1402
0.169, ThrottleAPercent, 0.0
0.169, ThrottleBPercent, 0.0
0.169, IVT_MsgID_RX, 191
0.169, IVT_respByte1, 4
0.169, IVT_respByte2, 17
0.169, IVT_respByte3, 0
0.169, IVT_respByte4, 154
0.169, IVT_respByte5, 208
0.169, IVT_respByte6, 190
0.169, IVT_respByte7, 0
0.169, ThrottleAReading, 1604
0.169, ThrottleBReading, 2135
0.169, BrakeReading, 1402
0.169, ThrottleAPercent, 0.0
0.169, ThrottleBPercent, 0.0
0.169, ThrottleAReading, 1604
0.169, ThrottleBReading, 2135
0.169, BrakeReading, 1402
0.169, ThrottleAPercent, 0.0
0.169, ThrottleBPercent, 0.0
0.169, ThrottleAReading, 1604
0.169, ThrottleBReading, 2135
0.169, BrakeReading, 1401
0.169, ThrottleAPercent, 0.0
0.169, ThrottleBPercent, 0.0
0.169, ThrottleAReading, 1605
0.169, ThrottleBReading, 2135
0.169, BrakeReading, 1401
0.169, ThrottleAPercent, 0.0
0.169, ThrottleBPercent, 0.0
0.169, VoltageCellMuxSelect, 3
0.169, VoltageCell10, 3.5
0.169, VoltageCell11, 3.5
0.169, VoltageCell12, 3.5
0.169, ThrottleAReading, 1605
0.169, ThrottleBReading, 2135
0.169, BrakeReading, 1402
0.169, ThrottleAPercent, 0.0
0.169, ThrottleBPercent, 0.0
0.169, AdjustedVoltageCellMuxSelect, 3
0.169, AdjustedVoltageCell10, 0.0
0.169, AdjustedVoltageCell11, 0.0
0.169, AdjustedVoltageCell12, 0.0
0.17, ThrottleAReading, 1605
0.17, ThrottleBReading, 2135
0.17, BrakeReading, 1402
0.17, ThrottleAPercent, 0.0
0.17, ThrottleBPercent, 0.0
0.17, IVT_MsgID_RX, 0
0.17, IVT_MsgCount, 1
0.17, IVT_Result_state, 0
0.17, IVT_I, 0.001
0.17, IVT_MsgID_RX, 5
0.17, IVT_MsgCount, 1
0.17, IVT_Result_state, 0
0.17, IVT_W, 0
0.17, TempChannelMuxSelect, 3
0.17, TempChannel10, 0.0
0.17, TempChannel11, 0.0
0.17, TempChannel12, 0.0
0.17, ThrottleAReading, 1605
0.17, ThrottleBReading, 2135
0.17, BrakeReading, 1402
0.17, ThrottleAPercent, 0.0
0.17, ThrottleBPercent, 0.0
0.17, VCU_wheelSpeed_RL, 0.0
0.17, VCU_wheelSpeed_RR, 0.0
0.17, ChannelCurrentRadiator, 0.214
0.17, ChannelCurrentAccFan, 0.201
0.17, ChannelCurrentPump1, 0.0
0.17, ChannelCurrentPump2, 0.214
0.17, ChannelCurrentAUX1, 0.0
0.17, ChannelCurrentAUX2, 0.201
0.17, ChannelCurrentAUX3, 0.0
0.17, ChannelCurrentAUX4, 0.214
0.171, RLSpeedKPH, 0.0
0.171, RRSpeedKPH, 0.0
0.171, FLSpeedKPH, 0.0
0.171, FRSpeedKPH, 0.0
0.171, ChannelCurrentBMU, 0.604
0.171, ChannelCurrentCDU, 0.389
0.171, ChannelCurrentTCU, 0.34900000000000003
0.171, ChannelCurrentWSB, 0.765
0.171, ChannelCurrentBrakeLight, 0.0
0.171, ChannelCurrentInverter, 0.0
0.171, ThrottleAReading, 1605
0.171, ThrottleBReading, 2135
0.171, BrakeReading, 1401
0.171, ThrottleAPercent, 0.0
0.171, ThrottleBPercent, 0.0
0.171, TCTorqueMax, 3.392
0.171, TCLeftSlip, -0.999
