0.155, VoltageCellMuxSelect, 3
0.155, VoltageCell10, 3.5
0.155, VoltageCell11, 3.5
0.155, VoltageCell12, 3.5
0.195, AdjustedVoltageCellMuxSelect, 3
0.195, AdjustedVoltageCell10, 0.0
0.195, AdjustedVoltageCell11, 0.0
0.195, AdjustedVoltageCell12, 0.0
0.195, TempChannelMuxSelect, 3
0.195, TempChannel10, 0.0
0.195, TempChannel11, 0.0
0.195, TempChannel12, 0.0
0.195, IVT_MsgID_RX, 0
0.195, IVT_MsgCount, 1
0.195, IVT_Result_state, 0
0.195, IVT_I, 0.0
0.195, IVT_MsgID_RX, 5
0.195, IVT_MsgCount, 1
0.195, IVT_Result_state, 0
0.195, IVT_W, 0
0.195, VCU_wheelSpeed_RL, 0.0
0.195, VCU_wheelSpeed_RR, 0.0
0.195, ChannelCurrentRadiator, 0.201
0.195, ChannelCurrentAccFan, 0.214
0.195, ChannelCurrentPump1, 0.0
0.195, ChannelCurrentPump2, 0.214
0.195, ChannelCurrentAUX1, 0.0
0.195, ChannelCurrentAUX2, 0.255
0.195, ChannelCurrentAUX3, 0.0
0.195, ChannelCurrentAUX4, 0.214
0.195, RLSpeedKPH, 0.0
0.195, RRSpeedKPH, 0.0
0.195, FLSpeedKPH, 0.0
0.195, FRSpeedKPH, 0.0
0.195, ChannelCurrentBMU, 0.496
0.195, ChannelCurrentCDU, 0.375
0.195, ChannelCurrentTCU, 0.362
0.195, ChannelCurrentWSB, 0.617
0.195, ChannelCurrentBrakeLight, 0.0
0.195, ChannelCurrentInverter, 0.0
0.195, TCTorqueMax, 3.392
0.195, TCLeftSlip, -0.999
0.195, TCRightSlip, -0.999
0.195, TCTorqueAdjustment, 0.0
0.195, IVT_MsgID_RX, 7
0.195, IVT_MsgCount, 1
0.195, IVT_Result_state, 0
0.195, IVT_Wh, 0
0.195, IVT_MsgID_RX, 0
0.195, IVT_MsgCount, 2
0.195, IVT_Result_state, 0
0.195, IVT_I, 0.004
0.195, IVT_MsgID_RX, 5
0.195, IVT_MsgCount, 2
0.195, IVT_Result_state, 0
0.195, IVT_W, 0
0.245, VCU_wheelSpeed_RL, 0.0
0.245, VCU_wheelSpeed_RR, 0.0
0.245, RLSpeedKPH, 0.0
0.245, RRSpeedKPH, 0.0
0.245, FLSpeedKPH, 0.0
0.245, FRSpeedKPH, 0.0
0.245, IVT_MsgID_RX, 0
0.245, IVT_MsgCount, 3
0.245, IVT_Result_state, 0
0.245, IVT_I, -0.001
0.245, BrakeTempFront, -32.18000000000001
0.245, BrakeTempFrontAccuracy, 1
0.245, RearBrakePressure, 0
0.245, IVT_MsgID_RX, 1
0.245, IVT_MsgCount, 1
0.245, IVT_Result_state, 0
0.245, IVT_U1, -0.012
0.245, IVT_MsgID_RX, 2
0.245, IVT_MsgCount, 1
0.245, IVT_Result_state, 0
0.245, IVT_U2, 0.041
0.245, IVT_MsgID_RX, 3
0.245, IVT_MsgCount, 1
0.245, IVT_Result_state, 0
0.245, IVT_U3, 0.043000000000000003
0.245, TCTorqueMax, 3.392
0.245, TCLeftSlip, -0.999
0.245, TCRightSlip, -0.999
0.245, TCTorqueAdjustment, 0.0
0.245, IVT_MsgID_RX, 5
0.245, IVT_MsgCount, 3
0.245, IVT_Result_state, 0
0.245, IVT_W, 0
0.245, IVT_MsgID_RX, 7
0.245, IVT_MsgCount, 2
0.245, IVT_Result_state, 0
0.245, IVT_Wh, 0
0.245, VoltageBusHV, 0.0
0.245, VoltageCellMax, 0.0
0.245, VoltageCellMin, 0.0
0.245, CurrentBusHV, 0.0
0.245, RLSpeedKPH, 0.0
0.245, RLSpeedRPM, 0.0
0.245, AMS_PackVoltage, 0.0
0.245, RRSpeedKPH, 0.0
0.245, RRSpeedRPM, 0
0.246, StateBatteryChargeHV, 0.0
0.246, StateBatteryHealthHV, 0.0
0.246, StateBatteryPowerHV, 350.3
0.246, TempCellMax, 156.0
0.246, TempCellMin, 60.0
0.246, StateBMS, Wait_System_Up
0.246, HighestTempThermistor, 0
0.246, BMU_checkFailed, EBOX_FAILED
0.246, BMU_InterlockInitialized, 0
0.246, VoltageCellMuxSelect, 4
0.246, VoltageCell13, 3.6765000000000003
0.246, VoltageCell14, 3.6763000000000003
0.246, VoltageCell15, 3.6762
0.246, AdjustedVoltageCellMuxSelect, 4
0.246, AdjustedVoltageCell13, 3.6764
0.246, AdjustedVoltageCell14, 3.6762
0.246, AdjustedVoltageCell15, 3.6761000000000004
0.247, IVT_MsgID_RX, 0
0.247, IVT_MsgCount, 4
0.247, IVT_Result_state, 0
0.247, IVT_I, 0.0
0.247, IVT_MsgID_RX, 5
0.247, IVT_MsgCount, 4
0.247, IVT_Result_state, 0
0.247, IVT_W, 0
0.247, TempChannelMuxSelect, 4
0.247, TempChannel13, 0.0
0.247, TempChannel14, 0.0
0.247, TempChannel15, 26.63000000000001
0.247, IVT_MsgID_RX, 7
0.247, IVT_MsgCount, 3
0.247, IVT_Result_state, 0
0.247, IVT_Wh, 0
0.247, VCU_wheelSpeed_RL, 0.0
0.247, VCU_wheelSpeed_RR, 0.0
0.247, RLSpeedKPH, 0.0
0.247, RRSpeedKPH, 0.0
0.247, FLSpeedKPH, 0.0
0.247, FRSpeedKPH, 0.0
0.247, TCTorqueMax, 3.392
0.247, TCLeftSlip, -0.999
0.247, TCRightSlip, -0.999
0.247, TCTorqueAdjustment, 0.0
0.247, IVT_MsgID_RX, 0
0.247, IVT_MsgCount, 5
0.247, IVT_Result_state, 0
0.247, IVT_I, 0.0
0.247, IVT_MsgID_RX, 5
0.247, IVT_MsgCount, 5
0.247, IVT_Result_state, 0
0.247, IVT_W, 0
0.295, VoltageCellMuxSelect, 5
0.295, VoltageCell16, 3.6765000000000003
0.295, VoltageCell17, 3.6732
0.295, VoltageCell18, 3.7897000000000003
0.296, AdjustedVoltageCellMuxSelect, 5
0.296, AdjustedVoltageCell16, 3.6764
0.296, AdjustedVoltageCell17, 3.6731000000000003
0.296, AdjustedVoltageCell18, 3.7896
0.296, TempChannelMuxSelect, 5
0.296, TempChannel16, 0.0
0.296, TempChannel17, 0.0
0.296, TempChannel18, 0.0
0.296, IVT_MsgID_RX, 0
0.296, IVT_MsgCount, 6
0.296, IVT_Result_state, 0
0.296, IVT_I, -0.002
0.296, IVT_MsgID_RX, 1
0.296, IVT_MsgCount, 2
0.296, IVT_Result_state, 0
0.296, IVT_U1, -0.027
0.296, IVT_MsgID_RX, 2
0.296, IVT_MsgCount, 2
0.296, IVT_Result_state, 0
0.296, IVT_U2, 0.008
0.296, IVT_MsgID_RX, 3
0.296, IVT_MsgCount, 2
0.296, IVT_Result_state, 0
0.296, IVT_U3, 0.033
0.296, IVT_MsgID_RX, 5
0.296, IVT_MsgCount, 6
0.296, IVT_Result_state, 0
0.296, IVT_W, 0
0.296, IVT_MsgID_RX, 7
0.296, IVT_MsgCount, 4
0.296, IVT_Result_state, 0
0.296, IVT_Wh, 0
0.296, ChannelCurrentRadiator, 0.214
0.296, ChannelCurrentAccFan, 0.201
0.296, ChannelCurrentPump1, 0.0
0.296, ChannelCurrentPump2, 0.214
0.296, ChannelCurrentAUX1, 0.0
0.296, ChannelCurrentAUX2, 0.17400000000000002
0.296, ChannelCurrentAUX3, 0.0
0.296, ChannelCurrentAUX4, 0.214
0.296, ChannelCurrentBMU, 0.496
0.296, ChannelCurrentCDU, 0.389
0.296, ChannelCurrentTCU, 0.34900000000000003
0.296, ChannelCurrentWSB, 0.738
0.296, ChannelCurrentBrakeLight, 0.0
0.296, ChannelCurrentInverter, 0.0
0.296, VCU_wheelSpeed_RL, 0.0
0.296, VCU_wheelSpeed_RR, 0.0
0.296, RLSpeedKPH, 0.0
0.296, RRSpeedKPH, 0.0
0.296, FLSpeedKPH, 0.0
0.296, FRSpeedKPH, 0.0
0.296, TCTorqueMax, 3.392
0.296, TCLeftSlip, -0.999
0.296, TCRightSlip, -0.999
0.296, TCTorqueAdjustment, 0.0
0.298, IVT_MsgID_RX, 0
0.298, IVT_MsgCount, 7
0.298, IVT_Result_state, 0
0.298, IVT_I, 0.0
0.298, IVT_MsgID_RX, 5
0.298, IVT_MsgCount, 7
0.298, IVT_Result_state, 0
0.298, IVT_W, 0
0.298, IVT_MsgID_RX, 7
0.298, IVT_MsgCount, 5
0.298, IVT_Result_state, 0
0.298, IVT_Wh, 0
0.345, IVT_MsgID_RX, 0
0.345, IVT_MsgCount, 8
0.345, IVT_Result_state, 0
0.345, IVT_I, 0.0
0.345, IVT_MsgID_RX, 5
0.345, IVT_MsgCount, 8
0.345, IVT_Result_state, 0
0.345, IVT_W, 0
0.345, RearBrakePressure, 0
0.345, BrakeTempFront, -32.0
0.345, BrakeTempFrontAccuracy, 1
0.345, BMU_checkFailed, EBOX_FAILED
0.345, BMU_InterlockInitialized, 0
0.345, VCU_wheelSpeed_RL, 0.0
0.345, VCU_wheelSpeed_RR, 0.0
0.345, AdjustedVoltageCellMuxSelect, 6
0.345, AdjustedVoltageCell19, 3.778
0.345, AdjustedVoltageCell20, 3.7808
0.345, AdjustedVoltageCell21, 3.6729000000000003
0.345, RLSpeedKPH, 0.0
0.345, RRSpeedKPH, 0.0
0.345, FLSpeedKPH, 0.0
0.345, FRSpeedKPH, 0.0
0.345, TCTorqueMax, 3.392
0.345, TCLeftSlip, -0.999
0.345, TCRightSlip, -0.999
0.345, TCTorqueAdjustment, 0.0
0.345, VoltageBusHV, 0.0
0.345, VoltageCellMax, 3.8996000000000004
0.345, VoltageCellMin, 3.6589
0.345, CurrentBusHV, 0.0
0.345, AMS_PackVoltage, 520.16
0.345, TempChannelMuxSelect, 6
0.345, TempChannel19, 0.0
0.345, TempChannel20, 0.0
0.345, TempChannel21, 0.0
0.346, IVT_MsgID_RX, 0
0.346, IVT_MsgCount, 9
0.346, IVT_Result_state, 0
0.346, IVT_I, 0.0
0.346, IVT_MsgID_RX, 1
0.346, IVT_MsgCount, 3
0.346, IVT_Result_state, 0
0.346, IVT_U1, 0.002
0.346, IVT_MsgID_RX, 2
0.346, IVT_MsgCount, 3
0.346, IVT_Result_state, 0
0.346, IVT_U2, -0.049
0.346, IVT_MsgID_RX, 3
0.346, IVT_MsgCount, 3
0.346, IVT_Result_state, 0
0.346, IVT_U3, 0.043000000000000003
0.346, IVT_MsgID_RX, 5
0.346, IVT_MsgCount, 9
0.346, IVT_Result_state, 0
0.346, IVT_W, 0
0.346, IVT_MsgID_RX, 7
0.346, IVT_MsgCount, 6
0.346, IVT_Result_state, 0
0.346, IVT_Wh, 0
0.346, VCU_wheelSpeed_RL, 0.0
0.346, VCU_wheelSpeed_RR, 0.0
0.347, IVT_MsgID_RX, 0
0.347, IVT_MsgCount, 10
0.347, IVT_Result_state, 0
0.347, IVT_I, 0.0
0.347, IVT_MsgID_RX, 5
0.347, IVT_MsgCount, 10
0.347, IVT_Result_state, 0
0.347, IVT_W, 0
0.347, StateBatteryChargeHV, 84.0
0.347, StateBatteryHealthHV, 0.0
0.347, StateBatteryPowerHV, 350.3
0.347, TempCellMax, 156.0
0.347, TempCellMin, 60.0
0.347, StateBMS, Wait_System_Up
0.347, HighestTempThermistor, 0
0.347, RLSpeedKPH, 0.0
0.347, RRSpeedKPH, 0.0
0.347, FLSpeedKPH, 0.0
0.347, FRSpeedKPH, 0.0
0.395, TCTorqueMax, 3.392
0.395, TCLeftSlip, -0.999
0.395, TCRightSlip, -0.999
0.395, TCTorqueAdjustment, 0.0
0.395, VoltageCellMuxSelect, 7
0.395, VoltageCell22, 3.6764
0.395, VoltageCell23, 3.6767000000000003
0.395, VoltageCell24, 3.6769000000000003
0.395, IVT_MsgID_RX, 7
0.395, IVT_MsgCount, 7
0.395, IVT_Result_state, 0
0.395, IVT_Wh, 0
0.396, AdjustedVoltageCellMuxSelect, 7
0.396, AdjustedVoltageCell22, 3.6763000000000003
0.396, AdjustedVoltageCell23, 3.6766
0.396, AdjustedVoltageCell24, 3.6768
0.396, TempChannelMuxSelect, 7
0.396, TempChannel22, 0.0
0.396, TempChannel23, 0.0
0.396, TempChannel24, 0.0
0.396, IVT_MsgID_RX, 0
0.396, IVT_MsgCount, 11
0.396, IVT_Result_state, 0
0.396, IVT_I, 0.0
0.396, IVT_MsgID_RX, 5
0.396, IVT_MsgCount, 11
0.396, IVT_Result_state, 0
0.396, IVT_W, 0
0.396, ChannelCurrentRadiator, 0.201
0.396, ChannelCurrentAccFan, 0.214
0.396, ChannelCurrentPump1, 0.0
0.396, ChannelCurrentPump2, 0.214
