0.13, TCTorqueMax, 3.392
0.13, TCLeftSlip, -0.999
0.13, TCRightSlip, -0.999
0.13, TCTorqueAdjustment, 0.0
0.178, IVT_MsgID_RX, 191
0.178, IVT_respByte1, 4
0.178, IVT_respByte2, 17
0.178, IVT_respByte3, 0
0.178, IVT_respByte4, 154
0.178, IVT_respByte5, 208
0.178, IVT_respByte6, 190
0.178, IVT_respByte7, 0
0.178, VoltageCellMuxSelect, 3
0.178, VoltageCell10, 3.5
0.178, VoltageCell11, 3.5
0.178, VoltageCell12, 3.5
0.178, AdjustedVoltageCellMuxSelect, 3
0.178, AdjustedVoltageCell10, 0.0
0.178, AdjustedVoltageCell11, 0.0
0.178, AdjustedVoltageCell12, 0.0
0.178, TempChannelMuxSelect, 3
0.178, TempChannel10, 0.0
0.178, TempChannel11, 0.0
0.178, TempChannel12, 0.0
0.178, VCU_wheelSpeed_RL, 0.0
0.178, VCU_wheelSpeed_RR, 0.0
0.178, ChannelCurrentRadiator, 0.214
0.178, ChannelCurrentAccFan, 0.187
0.178, ChannelCurrentPump1, 0.0
0.178, ChannelCurrentPump2, 0.187
0.178, ChannelCurrentAUX1, 0.0
0.178, ChannelCurrentAUX2, 0.17400000000000002
0.178, ChannelCurrentAUX3, 0.0
0.178, ChannelCurrentAUX4, 0.214
0.178, RLSpeedKPH, 0.0
0.178, RRSpeedKPH, 0.0
0.178, FLSpeedKPH, 0.0
0.178, FRSpeedKPH, 0.0
0.178, ChannelCurrentBMU, 0.496
0.178, ChannelCurrentCDU, 0.335
0.178, ChannelCurrentTCU, 0.362
0.178, ChannelCurrentWSB, 0.631
0.178, ChannelCurrentBrakeLight, 0.0
0.178, ChannelCurrentInverter, 0.0
0.178, IVT_MsgID_RX, 0
0.178, IVT_MsgCount, 1
0.178, IVT_Result_state, 0
0.178, IVT_I, 0.003
0.178, IVT_MsgID_RX, 5
0.178, IVT_MsgCount, 1
0.178, IVT_Result_state, 0
0.178, IVT_W, 0
0.178, TCTorqueMax, 3.392
0.178, TCLeftSlip, -0.999
0.178, TCRightSlip, -0.999
0.178, TCTorqueAdjustment, 0.0
0.178, IVT_MsgID_RX, 7
0.178, IVT_MsgCount, 1
0.178, IVT_Result_state, 0
0.178, IVT_Wh, 0
0.228, IVT_MsgID_RX, 0
0.228, IVT_MsgCount, 2
0.228, IVT_Result_state, 0
0.228, IVT_I, 0.006
0.228, IVT_MsgID_RX, 5
0.228, IVT_MsgCount, 2
0.228, IVT_Result_state, 0
0.228, IVT_W, 0
0.228, VCU_wheelSpeed_RL, 0.0
0.228, VCU_wheelSpeed_RR, 0.0
0.228, RLSpeedKPH, 0.0
0.228, RRSpeedKPH, 0.0
0.228, FLSpeedKPH, 0.0
0.228, FRSpeedKPH, 0.0
0.228, TCTorqueMax, 3.392
0.228, TCLeftSlip, -0.999
0.228, TCRightSlip, -0.999
0.228, TCTorqueAdjustment, 0.0
0.228, RLSpeedKPH, 0.0
0.228, RLSpeedRPM, 0.0
0.228, VoltageBusHV, 0.0
0.228, VoltageCellMax, 0.0
0.228, VoltageCellMin, 0.0
0.228, CurrentBusHV, 0.0
0.228, RearBrakePressure, 6
0.228, BrakeTempFront, -31.180000000000007
0.228, BrakeTempFrontAccuracy, 1
0.228, IVT_MsgID_RX, 0
0.228, IVT_MsgCount, 3
0.228, IVT_Result_state, 0
0.228, IVT_I, 0.004
0.228, IVT_MsgID_RX, 1
0.228, IVT_MsgCount, 1
0.228, IVT_Result_state, 0
0.228, IVT_U1, -0.022
0.228, IVT_MsgID_RX, 2
0.228, IVT_MsgCount, 1
0.228, IVT_Result_state, 0
0.228, IVT_U2, 0.078
0.228, AMS_PackVoltage, 0.0
0.228, IVT_MsgID_RX, 3
0.228, IVT_MsgCount, 1
0.228, IVT_Result_state, 0
0.228, IVT_U3, 0.047
0.228, RRSpeedKPH, 0.0
0.228, RRSpeedRPM, 0
0.229, IVT_MsgID_RX, 5
0.229, IVT_MsgCount, 3
0.229, IVT_Result_state, 0
0.229, IVT_W, 0
0.229, IVT_MsgID_RX, 7
0.229, IVT_MsgCount, 2
0.229, IVT_Result_state, 0
0.229, IVT_Wh, 0
0.229, StateBatteryChargeHV, 0.0
0.229, StateBatteryHealthHV, 0.0
0.229, StateBatteryPowerHV, 350.3
0.229, TempCellMax, 156.0
0.229, TempCellMin, 60.0
0.229, StateBMS, Wait_System_Up
0.229, HighestTempThermistor, 0
0.23, BMU_checkFailed, BSPD_FAILED
0.23, BMU_InterlockInitialized, 0
0.23, VoltageCellMuxSelect, 4
0.23, VoltageCell13, 3.4712
0.23, VoltageCell14, 3.4711000000000003
0.23, VoltageCell15, 3.4711000000000003
0.23, AdjustedVoltageCellMuxSelect, 4
0.23, AdjustedVoltageCell13, 3.4712
0.23, AdjustedVoltageCell14, 3.4711000000000003
0.23, AdjustedVoltageCell15, 3.4711000000000003
0.23, TempChannelMuxSelect, 4
0.23, TempChannel13, 0.0
0.23, TempChannel14, 0.0
0.23, TempChannel15, 34.360000000000014
0.23, IVT_MsgID_RX, 0
0.23, IVT_MsgCount, 4
0.23, IVT_Result_state, 0
0.23, IVT_I, 0.008
0.23, IVT_MsgID_RX, 5
0.23, IVT_MsgCount, 4
0.23, IVT_Result_state, 0
0.23, IVT_W, 0
0.278, VCU_wheelSpeed_RL, 0.0
0.278, VCU_wheelSpeed_RR, 0.0
0.278, RLSpeedKPH, 0.0
0.278, RRSpeedKPH, 0.0
0.278, FLSpeedKPH, 0.0
0.278, FRSpeedKPH, 0.0
0.278, IVT_MsgID_RX, 7
0.278, IVT_MsgCount, 3
0.278, IVT_Result_state, 0
0.278, IVT_Wh, 0
0.278, TCTorqueMax, 3.392
0.278, TCLeftSlip, -0.999
0.278, TCRightSlip, -0.999
0.278, TCTorqueAdjustment, 0.0
0.278, IVT_MsgID_RX, 0
0.278, IVT_MsgCount, 5
0.278, IVT_Result_state, 0
0.278, IVT_I, 0.002
0.279, IVT_MsgID_RX, 5
0.279, IVT_MsgCount, 5
0.279, IVT_Result_state, 0
0.279, IVT_W, 0
0.279, VoltageCellMuxSelect, 5
0.279, VoltageCell16, 3.4711000000000003
0.279, VoltageCell17, 3.4662
0.279, VoltageCell18, 3.6052
0.279, AdjustedVoltageCellMuxSelect, 5
0.279, AdjustedVoltageCell16, 3.4711000000000003
0.279, AdjustedVoltageCell17, 3.4662
0.279, AdjustedVoltageCell18, 3.6052
0.279, TempChannelMuxSelect, 5
0.279, TempChannel16, 0.0
0.279, TempChannel17, 0.0
0.279, TempChannel18, 0.0
0.279, ChannelCurrentRadiator, 0.214
0.279, ChannelCurrentAccFan, 0.201
0.279, ChannelCurrentPump1, 0.0
0.279, ChannelCurrentPump2, 0.214
0.279, ChannelCurrentAUX1, 0.0
0.279, ChannelCurrentAUX2, 0.214
0.279, ChannelCurrentAUX3, 0.0
0.279, ChannelCurrentAUX4, 0.214
0.279, ChannelCurrentBMU, 0.496
0.279, ChannelCurrentCDU, 0.362
0.279, ChannelCurrentTCU, 0.34900000000000003
0.279, ChannelCurrentWSB, 0.684
0.279, ChannelCurrentBrakeLight, 0.0
0.279, ChannelCurrentInverter, 0.0
0.279, IVT_MsgID_RX, 0
0.279, IVT_MsgCount, 6
0.279, IVT_Result_state, 0
0.279, IVT_I, 0.004
0.279, IVT_MsgID_RX, 1
0.279, IVT_MsgCount, 2
0.279, IVT_Result_state, 0
0.279, IVT_U1, -0.029
0.279, IVT_MsgID_RX, 2
0.279, IVT_MsgCount, 2
0.279, IVT_Result_state, 0
0.279, IVT_U2, 0.068
0.279, IVT_MsgID_RX, 3
0.279, IVT_MsgCount, 2
0.279, IVT_Result_state, 0
0.279, IVT_U3, 0.016
0.279, IVT_MsgID_RX, 5
0.279, IVT_MsgCount, 6
0.279, IVT_Result_state, 0
0.279, IVT_W, 0
0.28, IVT_MsgID_RX, 7
0.28, IVT_MsgCount, 4
0.28, IVT_Result_state, 0
0.28, IVT_Wh, 0
0.28, VCU_wheelSpeed_RL, 0.0
0.28, VCU_wheelSpeed_RR, 0.0
0.281, RLSpeedKPH, 0.0
0.281, RRSpeedKPH, 0.0
0.281, FLSpeedKPH, 0.0
0.281, FRSpeedKPH, 0.0
0.281, TCTorqueMax, 3.392
0.281, TCLeftSlip, -0.999
0.281, TCRightSlip, -0.999
0.281, TCTorqueAdjustment, 0.0
0.328, IVT_MsgID_RX, 0
0.328, IVT_MsgCount, 7
0.328, IVT_Result_state, 0
0.328, IVT_I, 0.003
0.328, IVT_MsgID_RX, 5
0.328, IVT_MsgCount, 7
0.328, IVT_Result_state, 0
0.328, IVT_W, 0
0.328, IVT_MsgID_RX, 7
0.328, IVT_MsgCount, 5
0.328, IVT_Result_state, 0
0.328, IVT_Wh, 0
0.328, BMU_checkFailed, BSPD_FAILED
0.328, BMU_InterlockInitialized, 0
0.328, VoltageCellMuxSelect, 6
0.328, VoltageCell19, 3.5921000000000003
0.328, VoltageCell20, 3.5936000000000003
0.328, VoltageCell21, 3.466
0.328, AdjustedVoltageCellMuxSelect, 6
0.328, AdjustedVoltageCell19, 3.5921000000000003
0.328, AdjustedVoltageCell20, 3.5936000000000003
0.328, AdjustedVoltageCell21, 3.4657
0.328, VCU_wheelSpeed_RL, 0.0
0.328, VCU_wheelSpeed_RR, 0.0
0.328, IVT_MsgID_RX, 0
0.328, IVT_MsgCount, 8
0.328, IVT_Result_state, 0
0.328, IVT_I, -0.001
0.328, IVT_MsgID_RX, 5
0.328, IVT_MsgCount, 8
0.328, IVT_Result_state, 0
0.328, IVT_W, 0
0.328, RearBrakePressure, 6
0.328, BrakeTempFront, -31.090000000000003
0.328, BrakeTempFrontAccuracy, 1
0.328, RLSpeedKPH, 0.0
0.328, RRSpeedKPH, 0.0
0.328, FLSpeedKPH, 0.0
0.328, FRSpeedKPH, 0.0
0.328, TCTorqueMax, 3.392
0.328, TCLeftSlip, -0.999
0.328, TCRightSlip, -0.999
0.328, TCTorqueAdjustment, 0.0
0.329, VoltageBusHV, 0.0
0.329, VoltageCellMax, 3.7123000000000004
0.329, VoltageCellMin, 3.4263000000000003
0.329, CurrentBusHV, 0.0
0.329, TempChannelMuxSelect, 6
0.329, TempChannel19, 0.0
0.329, TempChannel20, 0.0
0.329, TempChannel21, 0.0
0.329, AMS_PackVoltage, 492.26
0.329, IVT_MsgID_RX, 0
0.329, IVT_MsgCount, 9
0.329, IVT_Result_state, 0
0.329, IVT_I, 0.007
0.329, IVT_MsgID_RX, 1
0.329, IVT_MsgCount, 3
0.329, IVT_Result_state, 0
0.329, IVT_U1, -0.004
0.33, IVT_MsgID_RX, 2
0.33, IVT_MsgCount, 3
0.33, IVT_Result_state, 0
0.33, IVT_U2, 0.122
0.33, IVT_MsgID_RX, 3
0.33, IVT_MsgCount, 3
0.33, IVT_Result_state, 0
0.33, IVT_U3, 0.041
0.33, IVT_MsgID_RX, 5
0.33, IVT_MsgCount, 9
0.33, IVT_Result_state, 0
0.33, IVT_W, 0
0.33, IVT_MsgID_RX, 7
0.33, IVT_MsgCount, 6
0.33, IVT_Result_state, 0
0.33, IVT_Wh, 0
