000000E0, IVT_MsgID_RX, 0
000000E0, IVT_MsgCount, 4
000000E0, IVT_Result_state, 0
000000E0, IVT_I, -0.006
000000E2, IVT_MsgID_RX, 5
000000E2, IVT_MsgCount, 4
000000E2, IVT_Result_state, 0
000000E2, IVT_W, 0
0000010E, IVT_MsgID_RX, 7
0000010E, IVT_MsgCount, 3
0000010E, IVT_Result_state, 0
0000010E, IVT_Wh, 0
0000010E, VCU_wheelSpeed_RL, 0.0
0000010E, VCU_wheelSpeed_RR, 0.0
0000010E, RLSpeedKPH, 0.0
0000010E, RRSpeedKPH, 0.0
0000010E, FLSpeedKPH, 0.0
0000010E, FRSpeedKPH, 0.0
0000010E, TCTorqueMax, 3.392
0000010E, TCLeftSlip, -0.999
0000010E, TCRightSlip, -0.999
0000010E, TCTorqueAdjustment, 0.0
0000010E, IVT_MsgID_RX, 0
0000010E, IVT_MsgCount, 5
0000010E, IVT_Result_state, 0
0000010E, IVT_I, -0.002
0000010E, IVT_MsgID_RX, 5
0000010E, IVT_MsgCount, 5
0000010E, IVT_Result_state, 0
0000010E, IVT_W, 0
0000010E, VoltageCellMuxSelect, 5
0000010E, VoltageCell16, 3.5748
0000010E, VoltageCell17, 3.5779
0000010E, VoltageCell18, 3.6780000000000004
0000010E, AdjustedVoltageCellMuxSelect, 5
0000010E, AdjustedVoltageCell16, 3.5747
0000010E, AdjustedVoltageCell17, 3.5778000000000003
0000010E, AdjustedVoltageCell18, 3.6779
0000010F, IVT_MsgID_RX, 0
0000010F, IVT_MsgCount, 6
0000010F, IVT_Result_state, 0
0000010F, IVT_I, -0.002
0000010F, TempChannelMuxSelect, 5
0000010F, TempChannel16, 0.0
0000010F, TempChannel17, 0.0
0000010F, TempChannel18, 0.0
0000010F, IVT_MsgID_RX, 1
0000010F, IVT_MsgCount, 2
0000010F, IVT_Result_state, 0
0000010F, IVT_U1, 6.526
0000010F, IVT_MsgID_RX, 2
0000010F, IVT_MsgCount, 2
0000010F, IVT_Result_state, 0
0000010F, IVT_U2, -0.303
0000010F, IVT_MsgID_RX, 3
0000010F, IVT_MsgCount, 2
0000010F, IVT_Result_state, 0
0000010F, IVT_U3, 0.016
00000111, IVT_MsgID_RX, 5
00000111, IVT_MsgCount, 6
00000111, IVT_Result_state, 0
00000111, IVT_W, 0
00000111, IVT_MsgID_RX, 7
00000111, IVT_MsgCount, 4
