000000B3, RLSpeedKPH, 0.0
000000B3, RRSpeedKPH, 0.0
000000B3, FLSpeedKPH, 0.0
000000B3, FRSpeedKPH, 0.0
000000E2, IVT_MsgID_RX, 0
000000E2, IVT_MsgCount, 2
000000E2, IVT_Result_state, 0
000000E2, IVT_I, 0.002
000000E2, TCTorqueMax, 3.392
000000E2, TCLeftSlip, -0.999
000000E2, TCRightSlip, -0.999
000000E2, TCTorqueAdjustment, 0.0
000000E2, IVT_MsgID_RX, 0
000000E2, IVT_MsgCount, 3
000000E2, IVT_Result_state, 0
000000E2, IVT_I, 0.002
000000E2, IVT_MsgID_RX, 1
000000E2, IVT_MsgCount, 1
000000E2, IVT_Result_state, 0
000000E2, IVT_U1, 0.0
000000E2, IVT_MsgID_RX, 2
000000E2, IVT_MsgCount, 1
000000E2, IVT_Result_state, 0
000000E2, IVT_U2, -0.062
000000E2, IVT_MsgID_RX, 3
000000E2, IVT_MsgCount, 1
000000E2, IVT_Result_state, 0
000000E2, IVT_U3, 0.049
000000E2, IVT_MsgID_RX, 7
000000E2, IVT_MsgCount, 2
000000E2, IVT_Result_state, 0
000000E2, IVT_Wh, 0
000000E2, VoltageBusHV, 0.0
000000E2, VoltageCellMax, 0.0
000000E2, VoltageCellMin, 0.0
000000E2, CurrentBusHV, 0.0
000000E2, AMS_PackVoltage, 0.0
000000E3, VCU_wheelSpeed_RL, 0.0
000000E3, VCU_wheelSpeed_RR, 0.0
000000E3, RLSpeedKPH, 0.0
000000E3, RRSpeedKPH, 0.0
000000E3, FLSpeedKPH, 0.0
000000E3, FRSpeedKPH, 0.0
000000E3, TCTorqueMax, 3.392
000000E3, TCLeftSlip, -0.999
000000E3, TCRightSlip, -0.999
000000E3, TCTorqueAdjustment, 0.0
000000E3, StateBatteryChargeHV, 0.0
000000E3, StateBatteryHealthHV, 0.0
000000E3, StateBatteryPowerHV, 331.90000000000003
000000E3, TempCellMax, 156.0
000000E3, TempCellMin, 55.0
000000E3, StateBMS, Wait_System_Up
000000E3, HighestTempThermistor, 0
000000E3, BMU_checkFailed, BSPD_FAILED
000000E3, BMU_InterlockInitialized, 0
000000E4, VoltageCellMuxSelect, 4
000000E4, VoltageCell13, 3.8691
000000E4, VoltageCell14, 3.8702
000000E4, VoltageCell15, 3.8713
000000E4, IVT_MsgID_RX, 0
000000E4, IVT_MsgCount, 4
000000E4, IVT_Result_state, 0
000000E4, IVT_I, 0.005
000000E5, AdjustedVoltageCellMuxSelect, 4
000000E5, AdjustedVoltageCell13, 3.8691
000000E5, AdjustedVoltageCell14, 3.8702
000000E5, AdjustedVoltageCell15, 3.8713
000000E5, TempChannelMuxSelect, 4
000000E5, TempChannel13, 0.0
